	WGD	Rate	Number of Leaves	n	Method	Distance
10620	Low WGD	0.025	10	23	Euclidean NJ	0.0787878787878788
10621	Low WGD	0.025	10	23	Euclidean Min. Ev.	0.0787878787878788
10622	Low WGD	0.025	10	23	Manhattan NJ	0.0
10623	Low WGD	0.025	10	23	Manhattan Min. Ev.	0.0787878787878788
10624	Low WGD	0.025	10	23	MEDALT	0.340909090909091
10625	Low WGD	0.025	10	23	MEDICC2	0.0242424242424242
10626	High WGD	0.01	20	22	Euclidean NJ	0.148705096073517
10627	High WGD	0.01	20	22	Euclidean Min. Ev.	0.146031746031746
10628	High WGD	0.01	20	22	Manhattan NJ	0.0865497076023392
10629	High WGD	0.01	20	22	Manhattan Min. Ev.	0.146031746031746
10630	High WGD	0.01	20	22	MEDALT	0.189557226399332
10631	High WGD	0.01	20	22	MEDICC2	0.101587301587302
10632	No WGD	0.075	20	5	Euclidean NJ	0.0357560568086884
10633	No WGD	0.075	20	5	Euclidean Min. Ev.	0.0300751879699248
10634	No WGD	0.075	20	5	Manhattan NJ	0.0357560568086884
10635	No WGD	0.075	20	5	Manhattan Min. Ev.	0.0300751879699248
10636	No WGD	0.075	20	5	MEDALT	0.427568922305764
10637	No WGD	0.075	20	5	MEDICC2	0.0270676691729323
10638	Low WGD	0.05	20	11	Euclidean NJ	0.0030075187969924
10639	Low WGD	0.05	20	11	Euclidean Min. Ev.	0.0
10640	Low WGD	0.05	20	11	Manhattan NJ	0.0
10641	Low WGD	0.05	20	11	Manhattan Min. Ev.	0.0
10642	Low WGD	0.05	20	11	MEDALT	0.360985797827903
10643	Low WGD	0.05	20	11	MEDICC2	0.0
10644	No WGD	0.01	10	0	Euclidean NJ	0.121212121212121
10645	No WGD	0.01	10	0	Euclidean Min. Ev.	0.121212121212121
10646	No WGD	0.01	10	0	Manhattan NJ	0.0
10647	No WGD	0.01	10	0	Manhattan Min. Ev.	0.121212121212121
10648	No WGD	0.01	10	0	MEDALT	0.133333333333333
10649	No WGD	0.01	10	0	MEDICC2	0.121212121212121
10650	Low WGD	0.01	3	20	Euclidean NJ	0
10651	Low WGD	0.01	3	20	Euclidean Min. Ev.	0
10652	Low WGD	0.01	3	20	Manhattan NJ	0
10653	Low WGD	0.01	3	20	Manhattan Min. Ev.	0
10654	Low WGD	0.01	3	20	MEDALT	0
10655	Low WGD	0.01	3	20	MEDICC2	0
10656	High WGD	0.1	20	4	Euclidean NJ	0.143692564745196
10657	High WGD	0.1	20	4	Euclidean Min. Ev.	0.143692564745196
10658	High WGD	0.1	20	4	Manhattan NJ	0.0
10659	High WGD	0.1	20	4	Manhattan Min. Ev.	0.143692564745196
10660	High WGD	0.1	20	4	MEDALT	0.446115288220551
10661	High WGD	0.1	20	4	MEDICC2	0.0056808688387635
10662	Low WGD	0.05	50	18	Euclidean NJ	0.206914765906363
10663	Low WGD	0.05	50	18	Euclidean Min. Ev.	0.210252100840336
10664	Low WGD	0.05	50	18	Manhattan NJ	0.127715086034414
10665	Low WGD	0.05	50	18	Manhattan Min. Ev.	0.210252100840336
10666	Low WGD	0.05	50	18	MEDALT	0.475570228091237
10667	Low WGD	0.05	50	18	MEDICC2	0.0297559023609444
10668	Low WGD	0.075	5	2	Euclidean NJ	0.2
10669	Low WGD	0.075	5	2	Euclidean Min. Ev.	0.2
10670	Low WGD	0.075	5	2	Manhattan NJ	0.2
10671	Low WGD	0.075	5	2	Manhattan Min. Ev.	0.2
10672	Low WGD	0.075	5	2	MEDALT	0.5
10673	Low WGD	0.075	5	2	MEDICC2	0.0
10674	No WGD	0.05	10	10	Euclidean NJ	0.0606060606060606
10675	No WGD	0.05	10	10	Euclidean Min. Ev.	0.0606060606060606
10676	No WGD	0.05	10	10	Manhattan NJ	0.0
10677	No WGD	0.05	10	10	Manhattan Min. Ev.	0.0606060606060606
10678	No WGD	0.05	10	10	MEDALT	0.174242424242424
10679	No WGD	0.05	10	10	MEDICC2	0.0
10680	High WGD	0.01	5	10	Euclidean NJ	0.0
10681	High WGD	0.01	5	10	Euclidean Min. Ev.	0.0
10682	High WGD	0.01	5	10	Manhattan NJ	0.0
10683	High WGD	0.01	5	10	Manhattan Min. Ev.	0.0
10684	High WGD	0.01	5	10	MEDALT	0.133333333333333
10685	High WGD	0.01	5	10	MEDICC2	0.0
10686	Low WGD	0.01	10	16	Euclidean NJ	0.157575757575758
10687	Low WGD	0.01	10	16	Euclidean Min. Ev.	0.193939393939394
10688	Low WGD	0.01	10	16	Manhattan NJ	0.157575757575758
10689	Low WGD	0.01	10	16	Manhattan Min. Ev.	0.193939393939394
10690	Low WGD	0.01	10	16	MEDALT	0.334848484848485
10691	Low WGD	0.01	10	16	MEDICC2	0.0909090909090909
10692	No WGD	0.1	15	0	Euclidean NJ	0.158241758241758
10693	No WGD	0.1	15	0	Euclidean Min. Ev.	0.158241758241758
10694	No WGD	0.1	15	0	Manhattan NJ	0.0
10695	No WGD	0.1	15	0	Manhattan Min. Ev.	0.158241758241758
10696	No WGD	0.1	15	0	MEDALT	0.5
10697	No WGD	0.1	15	0	MEDICC2	0.0
10698	Low WGD	0.1	5	22	Euclidean NJ	0.0
10699	Low WGD	0.1	5	22	Euclidean Min. Ev.	0.0
10700	Low WGD	0.1	5	22	Manhattan NJ	0.0
10701	Low WGD	0.1	5	22	Manhattan Min. Ev.	0.0
10702	Low WGD	0.1	5	22	MEDALT	0.5
10703	Low WGD	0.1	5	22	MEDICC2	0.0
10704	High WGD	0.025	15	23	Euclidean NJ	0.302197802197802
10705	High WGD	0.025	15	23	Euclidean Min. Ev.	0.302197802197802
10706	High WGD	0.025	15	23	Manhattan NJ	0.158241758241758
10707	High WGD	0.025	15	23	Manhattan Min. Ev.	0.302197802197802
10708	High WGD	0.025	15	23	MEDALT	0.254395604395604
10709	High WGD	0.025	15	23	MEDICC2	0.0
10710	No WGD	0.01	15	2	Euclidean NJ	0.0071428571428571
10711	No WGD	0.01	15	2	Euclidean Min. Ev.	0.0071428571428571
10712	No WGD	0.01	15	2	Manhattan NJ	0.0598901098901099
10713	No WGD	0.01	15	2	Manhattan Min. Ev.	0.0071428571428571
10714	No WGD	0.01	15	2	MEDALT	0.195054945054945
10715	No WGD	0.01	15	2	MEDICC2	0.0736263736263736
10716	Low WGD	0.025	5	5	Euclidean NJ	0.2
10717	Low WGD	0.025	5	5	Euclidean Min. Ev.	0.2
10718	Low WGD	0.025	5	5	Manhattan NJ	0.2
10719	Low WGD	0.025	5	5	Manhattan Min. Ev.	0.2
10720	Low WGD	0.025	5	5	MEDALT	0.3
10721	Low WGD	0.025	5	5	MEDICC2	0.0
10722	High WGD	0.05	5	14	Euclidean NJ	0.266666666666667
10723	High WGD	0.05	5	14	Euclidean Min. Ev.	0.266666666666667
10724	High WGD	0.05	5	14	Manhattan NJ	0.0
10725	High WGD	0.05	5	14	Manhattan Min. Ev.	0.266666666666667
10726	High WGD	0.05	5	14	MEDALT	0.5
10727	High WGD	0.05	5	14	MEDICC2	0.0
10728	No WGD	0.05	5	24	Euclidean NJ	0.2
10729	No WGD	0.05	5	24	Euclidean Min. Ev.	0.2
10730	No WGD	0.05	5	24	Manhattan NJ	0.2
10731	No WGD	0.05	5	24	Manhattan Min. Ev.	0.2
10732	No WGD	0.05	5	24	MEDALT	0.5
10733	No WGD	0.05	5	24	MEDICC2	0.2
10734	High WGD	0.05	10	7	Euclidean NJ	0.0545454545454545
10735	High WGD	0.05	10	7	Euclidean Min. Ev.	0.0545454545454545
10736	High WGD	0.05	10	7	Manhattan NJ	0.0
10737	High WGD	0.05	10	7	Manhattan Min. Ev.	0.0545454545454545
10738	High WGD	0.05	10	7	MEDALT	0.425757575757576
10739	High WGD	0.05	10	7	MEDICC2	0.0
10740	No WGD	0.1	3	8	Euclidean NJ	0.0
10741	No WGD	0.1	3	8	Euclidean Min. Ev.	0.0
10742	No WGD	0.1	3	8	Manhattan NJ	0.0
10743	No WGD	0.1	3	8	Manhattan Min. Ev.	0.0
10744	No WGD	0.1	3	8	MEDALT	0.5
10745	No WGD	0.1	3	8	MEDICC2	0.0
10746	No WGD	0.075	20	9	Euclidean NJ	0.0030075187969924
10747	No WGD	0.075	20	9	Euclidean Min. Ev.	0.0030075187969924
10748	No WGD	0.075	20	9	Manhattan NJ	0.008688387635756
10749	No WGD	0.075	20	9	Manhattan Min. Ev.	0.0030075187969924
10750	No WGD	0.075	20	9	MEDALT	0.485714285714286
10751	No WGD	0.075	20	9	MEDICC2	0.0030075187969924
10752	No WGD	0.1	15	12	Euclidean NJ	0.228021978021978
10753	No WGD	0.1	15	12	Euclidean Min. Ev.	0.228021978021978
10754	No WGD	0.1	15	12	Manhattan NJ	0.123626373626374
10755	No WGD	0.1	15	12	Manhattan Min. Ev.	0.228021978021978
10756	No WGD	0.1	15	12	MEDALT	0.482142857142857
10757	No WGD	0.1	15	12	MEDICC2	0.141758241758242
10758	High WGD	0.01	15	12	Euclidean NJ	0.0
10759	High WGD	0.01	15	12	Euclidean Min. Ev.	0.0
10760	High WGD	0.01	15	12	Manhattan NJ	0.0
10761	High WGD	0.01	15	12	Manhattan Min. Ev.	0.0
10762	High WGD	0.01	15	12	MEDALT	0.130494505494506
10763	High WGD	0.01	15	12	MEDICC2	0.0
10764	No WGD	0.05	20	4	Euclidean NJ	0.118295739348371
10765	No WGD	0.05	20	4	Euclidean Min. Ev.	0.112614870509607
10766	No WGD	0.05	20	4	Manhattan NJ	0.0
10767	No WGD	0.05	20	4	Manhattan Min. Ev.	0.112614870509607
10768	No WGD	0.05	20	4	MEDALT	0.354553049289891
10769	No WGD	0.05	20	4	MEDICC2	0.0
10770	Low WGD	0.025	250	12	Euclidean NJ	0.0592355118972226
10771	Low WGD	0.025	250	12	Euclidean Min. Ev.	0.0249443330448126
10772	Low WGD	0.025	250	12	Manhattan NJ	0.0612646499118179
10773	Low WGD	0.025	250	12	Manhattan Min. Ev.	0.0249443330448126
10774	Low WGD	0.025	250	12	MEDALT	0.441392257630961
10775	Low WGD	0.025	250	12	MEDICC2	0.0385265126822674
10776	Low WGD	0.025	10	18	Euclidean NJ	0.0787878787878788
10777	Low WGD	0.025	10	18	Euclidean Min. Ev.	0.0787878787878788
10778	Low WGD	0.025	10	18	Manhattan NJ	0.103030303030303
10779	Low WGD	0.025	10	18	Manhattan Min. Ev.	0.0787878787878788
10780	Low WGD	0.025	10	18	MEDALT	0.243939393939394
10781	Low WGD	0.025	10	18	MEDICC2	0.0
10782	No WGD	0.025	3	5	Euclidean NJ	0.0
10783	No WGD	0.025	3	5	Euclidean Min. Ev.	0.0
10784	No WGD	0.025	3	5	Manhattan NJ	0.0
10785	No WGD	0.025	3	5	Manhattan Min. Ev.	0.0
10786	No WGD	0.025	3	5	MEDALT	0.5
10787	No WGD	0.025	3	5	MEDICC2	0.0
10788	No WGD	0.025	10	18	Euclidean NJ	0.121212121212121
10789	No WGD	0.025	10	18	Euclidean Min. Ev.	0.096969696969697
10790	No WGD	0.025	10	18	Manhattan NJ	0.0
10791	No WGD	0.025	10	18	Manhattan Min. Ev.	0.096969696969697
10792	No WGD	0.025	10	18	MEDALT	0.242424242424242
10793	No WGD	0.025	10	18	MEDICC2	0.0
10794	Low WGD	0.025	100	13	Euclidean NJ	0.026393823055775
10795	Low WGD	0.025	100	13	Euclidean Min. Ev.	0.0671322642468328
10796	Low WGD	0.025	100	13	Manhattan NJ	0.0023958314198766
10797	Low WGD	0.025	100	13	Manhattan Min. Ev.	0.0671322642468328
10798	Low WGD	0.025	100	13	MEDALT	0.404457466154779
10799	Low WGD	0.025	100	13	MEDICC2	0.023603176644195
10800	High WGD	0.075	3	16	Euclidean NJ	0.0
10801	High WGD	0.075	3	16	Euclidean Min. Ev.	0.0
10802	High WGD	0.075	3	16	Manhattan NJ	0.0
10803	High WGD	0.075	3	16	Manhattan Min. Ev.	0.0
10804	High WGD	0.075	3	16	MEDALT	0.5
10805	High WGD	0.075	3	16	MEDICC2	0.0
10806	High WGD	0.05	5	8	Euclidean NJ	0.2
10807	High WGD	0.05	5	8	Euclidean Min. Ev.	0.2
10808	High WGD	0.05	5	8	Manhattan NJ	0.0
10809	High WGD	0.05	5	8	Manhattan Min. Ev.	0.2
10810	High WGD	0.05	5	8	MEDALT	0.5
10811	High WGD	0.05	5	8	MEDICC2	0.0
10812	High WGD	0.01	5	19	Euclidean NJ	0.2
10813	High WGD	0.01	5	19	Euclidean Min. Ev.	0.2
10814	High WGD	0.01	5	19	Manhattan NJ	0.0
10815	High WGD	0.01	5	19	Manhattan Min. Ev.	0.2
10816	High WGD	0.01	5	19	MEDALT	0.1
10817	High WGD	0.01	5	19	MEDICC2	0.0
10818	High WGD	0.025	15	20	Euclidean NJ	0.0593406593406593
10819	High WGD	0.025	15	20	Euclidean Min. Ev.	0.0593406593406593
10820	High WGD	0.025	15	20	Manhattan NJ	0.032967032967033
10821	High WGD	0.025	15	20	Manhattan Min. Ev.	0.0593406593406593
10822	High WGD	0.025	15	20	MEDALT	0.280494505494505
10823	High WGD	0.025	15	20	MEDICC2	0.0
10824	No WGD	0.025	10	1	Euclidean NJ	0.0
10825	No WGD	0.025	10	1	Euclidean Min. Ev.	0.0
10826	No WGD	0.025	10	1	Manhattan NJ	0.109090909090909
10827	No WGD	0.025	10	1	Manhattan Min. Ev.	0.0
10828	No WGD	0.025	10	1	MEDALT	0.21969696969697
10829	No WGD	0.025	10	1	MEDICC2	0.0
10830	No WGD	0.1	5	7	Euclidean NJ	0
10831	No WGD	0.1	5	7	Euclidean Min. Ev.	0
10832	No WGD	0.1	5	7	Manhattan NJ	0
10833	No WGD	0.1	5	7	Manhattan Min. Ev.	0
10834	No WGD	0.1	5	7	MEDALT	0
10835	No WGD	0.1	5	7	MEDICC2	0
10836	Low WGD	0.01	5	17	Euclidean NJ	0.0
10837	Low WGD	0.01	5	17	Euclidean Min. Ev.	0.266666666666667
10838	Low WGD	0.01	5	17	Manhattan NJ	0.0
10839	Low WGD	0.01	5	17	Manhattan Min. Ev.	0.266666666666667
10840	Low WGD	0.01	5	17	MEDALT	0.266666666666667
10841	Low WGD	0.01	5	17	MEDICC2	0.0
10842	No WGD	0.1	20	20	Euclidean NJ	0.0
10843	No WGD	0.1	20	20	Euclidean Min. Ev.	0.0360902255639098
10844	No WGD	0.1	20	20	Manhattan NJ	0.0
10845	No WGD	0.1	20	20	Manhattan Min. Ev.	0.0360902255639098
10846	No WGD	0.1	20	20	MEDALT	0.5
10847	No WGD	0.1	20	20	MEDICC2	0.0056808688387635
10848	High WGD	0.025	10	0	Euclidean NJ	0.139393939393939
10849	High WGD	0.025	10	0	Euclidean Min. Ev.	0.139393939393939
10850	High WGD	0.025	10	0	Manhattan NJ	0.0
10851	High WGD	0.025	10	0	Manhattan Min. Ev.	0.139393939393939
10852	High WGD	0.025	10	0	MEDALT	0.112121212121212
10853	High WGD	0.025	10	0	MEDICC2	0.0
10854	High WGD	0.075	3	2	Euclidean NJ	0.0
10855	High WGD	0.075	3	2	Euclidean Min. Ev.	0.0
10856	High WGD	0.075	3	2	Manhattan NJ	0.0
10857	High WGD	0.075	3	2	Manhattan Min. Ev.	0.0
10858	High WGD	0.075	3	2	MEDALT	0.5
10859	High WGD	0.075	3	2	MEDICC2	0.0
10860	Low WGD	0.025	3	15	Euclidean NJ	0
10861	Low WGD	0.025	3	15	Euclidean Min. Ev.	0
10862	Low WGD	0.025	3	15	Manhattan NJ	0
10863	Low WGD	0.025	3	15	Manhattan Min. Ev.	0
10864	Low WGD	0.025	3	15	MEDALT	0
10865	Low WGD	0.025	3	15	MEDICC2	0
10866	No WGD	0.025	3	4	Euclidean NJ	0
10867	No WGD	0.025	3	4	Euclidean Min. Ev.	0
10868	No WGD	0.025	3	4	Manhattan NJ	0
10869	No WGD	0.025	3	4	Manhattan Min. Ev.	0
10870	No WGD	0.025	3	4	MEDALT	0
10871	No WGD	0.025	3	4	MEDICC2	0
10872	High WGD	0.1	10	6	Euclidean NJ	0.0
10873	High WGD	0.1	10	6	Euclidean Min. Ev.	0.0
10874	High WGD	0.1	10	6	Manhattan NJ	0.0
10875	High WGD	0.1	10	6	Manhattan Min. Ev.	0.0
10876	High WGD	0.1	10	6	MEDALT	0.5
10877	High WGD	0.1	10	6	MEDICC2	0.0
10878	No WGD	0.01	10	6	Euclidean NJ	0.0
10879	No WGD	0.01	10	6	Euclidean Min. Ev.	0.0
10880	No WGD	0.01	10	6	Manhattan NJ	0.0
10881	No WGD	0.01	10	6	Manhattan Min. Ev.	0.0
10882	No WGD	0.01	10	6	MEDALT	0.189393939393939
10883	No WGD	0.01	10	6	MEDICC2	0.0
10884	No WGD	0.05	3	3	Euclidean NJ	0.0
10885	No WGD	0.05	3	3	Euclidean Min. Ev.	0.0
10886	No WGD	0.05	3	3	Manhattan NJ	0.0
