	WGD	Rate	Number of Leaves	n	Method	Distance
2773	Low WGD	0.075	20	15	Euclidean Min. Ev.	0.21665200886326
2774	Low WGD	0.075	20	15	Manhattan NJ	0.174927316375241
2775	Low WGD	0.075	20	15	Manhattan Min. Ev.	0.21665200886326
2776	Low WGD	0.075	20	15	MEDALT	0.524473760737839
2777	Low WGD	0.075	20	15	MEDICC2	0.0766548109247813
2778	High WGD	0.1	5	5	Euclidean NJ	0
2779	High WGD	0.1	5	5	Euclidean Min. Ev.	0
2780	High WGD	0.1	5	5	Manhattan NJ	0
2781	High WGD	0.1	5	5	Manhattan Min. Ev.	0
2782	High WGD	0.1	5	5	MEDALT	1
2783	High WGD	0.1	5	5	MEDICC2	0
2784	High WGD	0.025	5	20	Euclidean NJ	0
2785	High WGD	0.025	5	20	Euclidean Min. Ev.	0
2786	High WGD	0.025	5	20	Manhattan NJ	0
2787	High WGD	0.025	5	20	Manhattan Min. Ev.	0
2788	High WGD	0.025	5	20	MEDALT	1
2789	High WGD	0.025	5	20	MEDICC2	0
2790	Low WGD	0.05	3	24	Euclidean NJ	0
2791	Low WGD	0.05	3	24	Euclidean Min. Ev.	0
2792	Low WGD	0.05	3	24	Manhattan NJ	0
2793	Low WGD	0.05	3	24	Manhattan Min. Ev.	0
2794	Low WGD	0.05	3	24	MEDALT	1
2795	Low WGD	0.05	3	24	MEDICC2	0
2796	Low WGD	0.01	10	5	Euclidean NJ	0.0
2797	Low WGD	0.01	10	5	Euclidean Min. Ev.	0.0
2798	Low WGD	0.01	10	5	Manhattan NJ	0.0
2799	Low WGD	0.01	10	5	Manhattan Min. Ev.	0.0
2800	Low WGD	0.01	10	5	MEDALT	0.379020103866808
2801	Low WGD	0.01	10	5	MEDICC2	0.0
2802	Low WGD	0.1	15	20	Euclidean NJ	0.319798318763349
2803	Low WGD	0.1	15	20	Euclidean Min. Ev.	0.346327016675065
2804	Low WGD	0.1	15	20	Manhattan NJ	0.216118682575377
2805	Low WGD	0.1	15	20	Manhattan Min. Ev.	0.346327016675065
2806	Low WGD	0.1	15	20	MEDALT	0.619034266754571
2807	Low WGD	0.1	15	20	MEDICC2	0.0584958463632346
2808	High WGD	0.1	15	0	Euclidean NJ	0.048576069301568
2809	High WGD	0.1	15	0	Euclidean Min. Ev.	0.048576069301568
2810	High WGD	0.1	15	0	Manhattan NJ	0.0
2811	High WGD	0.1	15	0	Manhattan Min. Ev.	0.048576069301568
2812	High WGD	0.1	15	0	MEDALT	1.0
2813	High WGD	0.1	15	0	MEDICC2	0.0729381916596642
2814	No WGD	0.025	5	21	Euclidean NJ	0.0
2815	No WGD	0.025	5	21	Euclidean Min. Ev.	0.0
2816	No WGD	0.025	5	21	Manhattan NJ	0.0
2817	No WGD	0.025	5	21	Manhattan Min. Ev.	0.0
2818	No WGD	0.025	5	21	MEDALT	0.473539945238102
2819	No WGD	0.025	5	21	MEDICC2	0.0
2820	High WGD	0.025	5	21	Euclidean NJ	0
2821	High WGD	0.025	5	21	Euclidean Min. Ev.	0
2822	High WGD	0.025	5	21	Manhattan NJ	0
2823	High WGD	0.025	5	21	Manhattan Min. Ev.	0
2824	High WGD	0.025	5	21	MEDALT	1
2825	High WGD	0.025	5	21	MEDICC2	0
2826	No WGD	0.025	3	7	Euclidean NJ	0
2827	No WGD	0.025	3	7	Euclidean Min. Ev.	0
2828	No WGD	0.025	3	7	Manhattan NJ	0
2829	No WGD	0.025	3	7	Manhattan Min. Ev.	0
2830	No WGD	0.025	3	7	MEDALT	1
2831	No WGD	0.025	3	7	MEDICC2	0
2832	No WGD	0.01	20	3	Euclidean NJ	0.127773598473243
2833	No WGD	0.01	20	3	Euclidean Min. Ev.	0.127773598473243
2834	No WGD	0.01	20	3	Manhattan NJ	0.0753641065954277
2835	No WGD	0.01	20	3	Manhattan Min. Ev.	0.127773598473243
2836	No WGD	0.01	20	3	MEDALT	0.351839297871053
2837	No WGD	0.01	20	3	MEDICC2	0.125160390328506
2838	Low WGD	0.01	3	7	Euclidean NJ	1.0
2839	Low WGD	0.01	3	7	Euclidean Min. Ev.	1.0
2840	Low WGD	0.01	3	7	Manhattan NJ	1.0
2841	Low WGD	0.01	3	7	Manhattan Min. Ev.	1.0
2842	Low WGD	0.01	3	7	MEDALT	0.778550459486096
2843	Low WGD	0.01	3	7	MEDICC2	1.0
2844	No WGD	0.1	3	14	Euclidean NJ	0
2845	No WGD	0.1	3	14	Euclidean Min. Ev.	0
2846	No WGD	0.1	3	14	Manhattan NJ	0
2847	No WGD	0.1	3	14	Manhattan Min. Ev.	0
2848	No WGD	0.1	3	14	MEDALT	1
2849	No WGD	0.1	3	14	MEDICC2	0
2850	Low WGD	0.075	5	8	Euclidean NJ	0
2851	Low WGD	0.075	5	8	Euclidean Min. Ev.	0
2852	Low WGD	0.075	5	8	Manhattan NJ	0
2853	Low WGD	0.075	5	8	Manhattan Min. Ev.	0
2854	Low WGD	0.075	5	8	MEDALT	1
2855	Low WGD	0.075	5	8	MEDICC2	0
2856	High WGD	0.01	5	14	Euclidean NJ	0.308181620264318
2857	High WGD	0.01	5	14	Euclidean Min. Ev.	0.308181620264318
2858	High WGD	0.01	5	14	Manhattan NJ	0.308181620264318
2859	High WGD	0.01	5	14	Manhattan Min. Ev.	0.308181620264318
2860	High WGD	0.01	5	14	MEDALT	0.308181620264318
2861	High WGD	0.01	5	14	MEDICC2	0.308181620264318
2862	High WGD	0.01	3	14	Euclidean NJ	0
2863	High WGD	0.01	3	14	Euclidean Min. Ev.	0
2864	High WGD	0.01	3	14	Manhattan NJ	0
2865	High WGD	0.01	3	14	Manhattan Min. Ev.	0
2866	High WGD	0.01	3	14	MEDALT	0
2867	High WGD	0.01	3	14	MEDICC2	0
2868	Low WGD	0.075	10	17	Euclidean NJ	0.283720123561098
2869	Low WGD	0.075	10	17	Euclidean Min. Ev.	0.298117961418971
2870	Low WGD	0.075	10	17	Manhattan NJ	0.0
2871	Low WGD	0.075	10	17	Manhattan Min. Ev.	0.298117961418971
2872	Low WGD	0.075	10	17	MEDALT	0.506605325322462
2873	Low WGD	0.075	10	17	MEDICC2	0.0
2874	No WGD	0.1	5	4	Euclidean NJ	0.308181620264318
2875	No WGD	0.1	5	4	Euclidean Min. Ev.	0.308181620264318
2876	No WGD	0.1	5	4	Manhattan NJ	0.0
2877	No WGD	0.1	5	4	Manhattan Min. Ev.	0.308181620264318
2878	No WGD	0.1	5	4	MEDALT	1.0
2879	No WGD	0.1	5	4	MEDICC2	0.0
2880	No WGD	0.01	10	13	Euclidean NJ	0.200803911334292
2881	No WGD	0.01	10	13	Euclidean Min. Ev.	0.200803911334292
2882	No WGD	0.01	10	13	Manhattan NJ	0.110132382852678
2883	No WGD	0.01	10	13	Manhattan Min. Ev.	0.200803911334292
2884	No WGD	0.01	10	13	MEDALT	0.369306738556819
2885	No WGD	0.01	10	13	MEDICC2	0.200803911334292
2886	Low WGD	0.025	500	20	Euclidean NJ	0.237561368904868
2887	Low WGD	0.025	500	20	Euclidean Min. Ev.	0.178519353731285
2888	Low WGD	0.025	500	20	Manhattan NJ	0.150151157966768
2889	Low WGD	0.025	500	20	Manhattan Min. Ev.	0.178519353731285
2890	Low WGD	0.025	500	20	MEDALT	0.482070350725223
2891	Low WGD	0.025	500	20	MEDICC2	0.140414887803525
2892	Low WGD	0.05	20	1	Euclidean NJ	0.116458402062346
2893	Low WGD	0.05	20	1	Euclidean Min. Ev.	0.104136559717215
2894	Low WGD	0.05	20	1	Manhattan NJ	0.0655133930365293
2895	Low WGD	0.05	20	1	Manhattan Min. Ev.	0.104136559717215
2896	Low WGD	0.05	20	1	MEDALT	0.580444686780524
2897	Low WGD	0.05	20	1	MEDICC2	0.0
2898	No WGD	0.01	15	11	Euclidean NJ	0.176012965693461
2899	No WGD	0.01	15	11	Euclidean Min. Ev.	0.176012965693461
2900	No WGD	0.01	15	11	Manhattan NJ	0.0757659395012667
2901	No WGD	0.01	15	11	Manhattan Min. Ev.	0.176012965693461
2902	No WGD	0.01	15	11	MEDALT	0.301175087411463
2903	No WGD	0.01	15	11	MEDICC2	0.0757659395012667
2904	Low WGD	0.01	15	11	Euclidean NJ	0.176750165982345
2905	Low WGD	0.01	15	11	Euclidean Min. Ev.	0.176750165982345
2906	Low WGD	0.01	15	11	Manhattan NJ	0.18009652267771
2907	Low WGD	0.01	15	11	Manhattan Min. Ev.	0.176750165982345
2908	Low WGD	0.01	15	11	MEDALT	0.519246748575924
2909	Low WGD	0.01	15	11	MEDICC2	0.0
2910	High WGD	0.025	10	12	Euclidean NJ	0.0
2911	High WGD	0.025	10	12	Euclidean Min. Ev.	0.0
2912	High WGD	0.025	10	12	Manhattan NJ	0.0
2913	High WGD	0.025	10	12	Manhattan Min. Ev.	0.0
2914	High WGD	0.025	10	12	MEDALT	0.625037421788928
2915	High WGD	0.025	10	12	MEDICC2	0.0
2916	No WGD	0.01	5	13	Euclidean NJ	0.0
2917	No WGD	0.01	5	13	Euclidean Min. Ev.	0.0
2918	No WGD	0.01	5	13	Manhattan NJ	0.343074842208707
2919	No WGD	0.01	5	13	Manhattan Min. Ev.	0.0
2920	No WGD	0.01	5	13	MEDALT	1.0
2921	No WGD	0.01	5	13	MEDICC2	0.343074842208707
2922	No WGD	0.05	20	10	Euclidean NJ	0.382082198555093
2923	No WGD	0.05	20	10	Euclidean Min. Ev.	0.382040654697188
2924	No WGD	0.05	20	10	Manhattan NJ	0.24167730080076
2925	No WGD	0.05	20	10	Manhattan Min. Ev.	0.382040654697188
2926	No WGD	0.05	20	10	MEDALT	0.574813348429685
2927	No WGD	0.05	20	10	MEDICC2	0.256104932116577
2928	No WGD	0.025	20	11	Euclidean NJ	0.0900506540781477
2929	No WGD	0.025	20	11	Euclidean Min. Ev.	0.0500363609608002
2930	No WGD	0.025	20	11	Manhattan NJ	0.0876189566334282
2931	No WGD	0.025	20	11	Manhattan Min. Ev.	0.0500363609608002
2932	No WGD	0.025	20	11	MEDALT	0.704653700311521
2933	No WGD	0.025	20	11	MEDICC2	0.0
2934	High WGD	0.01	15	11	Euclidean NJ	0.182453646224042
2935	High WGD	0.01	15	11	Euclidean Min. Ev.	0.182453646224042
2936	High WGD	0.01	15	11	Manhattan NJ	0.121382591648093
2937	High WGD	0.01	15	11	Manhattan Min. Ev.	0.182453646224042
2938	High WGD	0.01	15	11	MEDALT	0.344816149003875
2939	High WGD	0.01	15	11	MEDICC2	0.0449059962446702
2940	Low WGD	0.075	15	15	Euclidean NJ	0.0
2941	Low WGD	0.075	15	15	Euclidean Min. Ev.	0.0
2942	Low WGD	0.075	15	15	Manhattan NJ	0.0
2943	Low WGD	0.075	15	15	Manhattan Min. Ev.	0.0
2944	Low WGD	0.075	15	15	MEDALT	0.575169309148083
2945	Low WGD	0.075	15	15	MEDICC2	0.0
2946	High WGD	0.1	10	7	Euclidean NJ	0
2947	High WGD	0.1	10	7	Euclidean Min. Ev.	0
2948	High WGD	0.1	10	7	Manhattan NJ	0
2949	High WGD	0.1	10	7	Manhattan Min. Ev.	0
2950	High WGD	0.1	10	7	MEDALT	1
2951	High WGD	0.1	10	7	MEDICC2	0
2952	Low WGD	0.025	50	23	Euclidean NJ	0.120686546848489
2953	Low WGD	0.025	50	23	Euclidean Min. Ev.	0.104442698435902
2954	Low WGD	0.025	50	23	Manhattan NJ	0.0
2955	Low WGD	0.025	50	23	Manhattan Min. Ev.	0.104442698435902
2956	Low WGD	0.025	50	23	MEDALT	0.328826500185531
2957	Low WGD	0.025	50	23	MEDICC2	0.0422681096949838
2958	Low WGD	0.025	3	24	Euclidean NJ	0
2959	Low WGD	0.025	3	24	Euclidean Min. Ev.	0
2960	Low WGD	0.025	3	24	Manhattan NJ	0
2961	Low WGD	0.025	3	24	Manhattan Min. Ev.	0
2962	Low WGD	0.025	3	24	MEDALT	0
2963	Low WGD	0.025	3	24	MEDICC2	0
2964	Low WGD	0.01	500	19	Euclidean NJ	0.197315374578744
2965	Low WGD	0.01	500	19	Euclidean Min. Ev.	0.189348075429652
2966	Low WGD	0.01	500	19	Manhattan NJ	0.14434337487137
2967	Low WGD	0.01	500	19	Manhattan Min. Ev.	0.189348075429652
2968	Low WGD	0.01	500	19	MEDALT	0.404143456128965
2969	Low WGD	0.01	500	19	MEDICC2	0.125554039127543
2970	Low WGD	0.075	3	13	Euclidean NJ	0
2971	Low WGD	0.075	3	13	Euclidean Min. Ev.	0
2972	Low WGD	0.075	3	13	Manhattan NJ	0
2973	Low WGD	0.075	3	13	Manhattan Min. Ev.	0
2974	Low WGD	0.075	3	13	MEDALT	1
2975	Low WGD	0.075	3	13	MEDICC2	0
2976	High WGD	0.1	5	10	Euclidean NJ	0
2977	High WGD	0.1	5	10	Euclidean Min. Ev.	0
2978	High WGD	0.1	5	10	Manhattan NJ	0
2979	High WGD	0.1	5	10	Manhattan Min. Ev.	0
2980	High WGD	0.1	5	10	MEDALT	1
2981	High WGD	0.1	5	10	MEDICC2	0
2982	High WGD	0.1	10	3	Euclidean NJ	0.13804330862614
2983	High WGD	0.1	10	3	Euclidean Min. Ev.	0.13804330862614
2984	High WGD	0.1	10	3	Manhattan NJ	0.0
2985	High WGD	0.1	10	3	Manhattan Min. Ev.	0.13804330862614
2986	High WGD	0.1	10	3	MEDALT	0.651337257568108
2987	High WGD	0.1	10	3	MEDICC2	0.0
2988	High WGD	0.025	15	2	Euclidean NJ	0.142099815071641
2989	High WGD	0.025	15	2	Euclidean Min. Ev.	0.134805480997745
2990	High WGD	0.025	15	2	Manhattan NJ	0.0
2991	High WGD	0.025	15	2	Manhattan Min. Ev.	0.134805480997745
2992	High WGD	0.025	15	2	MEDALT	0.489748007103008
2993	High WGD	0.025	15	2	MEDICC2	0.0536950228540084
2994	No WGD	0.01	20	0	Euclidean NJ	0.209714674011525
2995	No WGD	0.01	20	0	Euclidean Min. Ev.	0.235806690736965
2996	No WGD	0.01	20	0	Manhattan NJ	0.170398882612332
2997	No WGD	0.01	20	0	Manhattan Min. Ev.	0.235806690736965
2998	No WGD	0.01	20	0	MEDALT	0.426631261861627
2999	No WGD	0.01	20	0	MEDICC2	0.168257754085845
3000	No WGD	0.05	10	4	Euclidean NJ	0.197931774867993
3001	No WGD	0.05	10	4	Euclidean Min. Ev.	0.197931774867993
3002	No WGD	0.05	10	4	Manhattan NJ	0.105930702208245
3003	No WGD	0.05	10	4	Manhattan Min. Ev.	0.197931774867993
3004	No WGD	0.05	10	4	MEDALT	0.300020431030737
3005	No WGD	0.05	10	4	MEDICC2	0.105930702208245
3006	High WGD	0.01	20	15	Euclidean NJ	0.159139353744928
3007	High WGD	0.01	20	15	Euclidean Min. Ev.	0.338754578441441
3008	High WGD	0.01	20	15	Manhattan NJ	0.066725801329359
3009	High WGD	0.01	20	15	Manhattan Min. Ev.	0.338754578441441
3010	High WGD	0.01	20	15	MEDALT	0.414679771493082
3011	High WGD	0.01	20	15	MEDICC2	0.143524652294275
3012	No WGD	0.075	3	18	Euclidean NJ	0
3013	No WGD	0.075	3	18	Euclidean Min. Ev.	0
3014	No WGD	0.075	3	18	Manhattan NJ	0
3015	No WGD	0.075	3	18	Manhattan Min. Ev.	0
3016	No WGD	0.075	3	18	MEDALT	1
3017	No WGD	0.075	3	18	MEDICC2	0
3018	High WGD	0.05	20	14	Euclidean NJ	0.161655295155815
3019	High WGD	0.05	20	14	Euclidean Min. Ev.	0.161655295155815
3020	High WGD	0.05	20	14	Manhattan NJ	0.161655295155815
3021	High WGD	0.05	20	14	Manhattan Min. Ev.	0.161655295155815
3022	High WGD	0.05	20	14	MEDALT	0.700243206582014
3023	High WGD	0.05	20	14	MEDICC2	0.112905691539823
3024	No WGD	0.05	5	13	Euclidean NJ	0.558755960027823
3025	No WGD	0.05	5	13	Euclidean Min. Ev.	0.558755960027823
3026	No WGD	0.05	5	13	Manhattan NJ	0.343074842208707
3027	No WGD	0.05	5	13	Manhattan Min. Ev.	0.558755960027823
3028	No WGD	0.05	5	13	MEDALT	0.510879708899193
3029	No WGD	0.05	5	13	MEDICC2	0.0
3030	Low WGD	0.025	5	24	Euclidean NJ	0.0
3031	Low WGD	0.025	5	24	Euclidean Min. Ev.	0.0
3032	Low WGD	0.025	5	24	Manhattan NJ	0.0
3033	Low WGD	0.025	5	24	Manhattan Min. Ev.	0.0
3034	Low WGD	0.025	5	24	MEDALT	0.510879708899193
3035	Low WGD	0.025	5	24	MEDICC2	0.0
3036	High WGD	0.075	5	1	Euclidean NJ	0
3037	High WGD	0.075	5	1	Euclidean Min. Ev.	0
3038	High WGD	0.075	5	1	Manhattan NJ	0
3039	High WGD	0.075	5	1	Manhattan Min. Ev.	0
3040	High WGD	0.075	5	1	MEDALT	1
3041	High WGD	0.075	5	1	MEDICC2	0
3042	Low WGD	0.05	15	24	Euclidean NJ	0.147320569693546
3043	Low WGD	0.05	15	24	Euclidean Min. Ev.	0.147320569693546
3044	Low WGD	0.05	15	24	Manhattan NJ	0.111604626595275
3045	Low WGD	0.05	15	24	Manhattan Min. Ev.	0.147320569693546
3046	Low WGD	0.05	15	24	MEDALT	0.605811907606561
3047	Low WGD	0.05	15	24	MEDICC2	0.0507860641192124
3048	No WGD	0.1	10	2	Euclidean NJ	0
3049	No WGD	0.1	10	2	Euclidean Min. Ev.	0
3050	No WGD	0.1	10	2	Manhattan NJ	0
3051	No WGD	0.1	10	2	Manhattan Min. Ev.	0
3052	No WGD	0.1	10	2	MEDALT	1
3053	No WGD	0.1	10	2	MEDICC2	0
3054	Low WGD	0.075	3	17	Euclidean NJ	0
3055	Low WGD	0.075	3	17	Euclidean Min. Ev.	0
3056	Low WGD	0.075	3	17	Manhattan NJ	0
3057	Low WGD	0.075	3	17	Manhattan Min. Ev.	0
3058	Low WGD	0.075	3	17	MEDALT	1
3059	Low WGD	0.075	3	17	MEDICC2	0
3060	Low WGD	0.075	5	20	Euclidean NJ	0
3061	Low WGD	0.075	5	20	Euclidean Min. Ev.	0
3062	Low WGD	0.075	5	20	Manhattan NJ	0
3063	Low WGD	0.075	5	20	Manhattan Min. Ev.	0
3064	Low WGD	0.075	5	20	MEDALT	1
3065	Low WGD	0.075	5	20	MEDICC2	0
3066	High WGD	0.01	3	20	Euclidean NJ	0
3067	High WGD	0.01	3	20	Euclidean Min. Ev.	0
3068	High WGD	0.01	3	20	Manhattan NJ	0
3069	High WGD	0.01	3	20	Manhattan Min. Ev.	0
3070	High WGD	0.01	3	20	MEDALT	1
3071	High WGD	0.01	3	20	MEDICC2	0
3072	Low WGD	0.05	5	19	Euclidean NJ	0
3073	Low WGD	0.05	5	19	Euclidean Min. Ev.	0
3074	Low WGD	0.05	5	19	Manhattan NJ	0
3075	Low WGD	0.05	5	19	Manhattan Min. Ev.	0
3076	Low WGD	0.05	5	19	MEDALT	1
3077	Low WGD	0.05	5	19	MEDICC2	0
3078	High WGD	0.075	15	24	Euclidean NJ	0.160658976936395
3079	High WGD	0.075	15	24	Euclidean Min. Ev.	0.160658976936395
3080	High WGD	0.075	15	24	Manhattan NJ	0.160658976936395
3081	High WGD	0.075	15	24	Manhattan Min. Ev.	0.160658976936395
3082	High WGD	0.075	15	24	MEDALT	0.765296793029082
3083	High WGD	0.075	15	24	MEDICC2	0.0
3084	Low WGD	0.025	10	4	Euclidean NJ	0.0
3085	Low WGD	0.025	10	4	Euclidean Min. Ev.	0.0
3086	Low WGD	0.025	10	4	Manhattan NJ	0.0
3087	Low WGD	0.025	10	4	Manhattan Min. Ev.	0.0
3088	Low WGD	0.025	10	4	MEDALT	0.432048044215532
3089	Low WGD	0.025	10	4	MEDICC2	0.0
3090	High WGD	0.1	10	9	Euclidean NJ	0.0947259134221733
3091	High WGD	0.1	10	9	Euclidean Min. Ev.	0.0947259134221733
3092	High WGD	0.1	10	9	Manhattan NJ	0.0
3093	High WGD	0.1	10	9	Manhattan Min. Ev.	0.0947259134221733
3094	High WGD	0.1	10	9	MEDALT	0.87522965499574
3095	High WGD	0.1	10	9	MEDICC2	0.199836303522154
3096	High WGD	0.025	15	24	Euclidean NJ	0.206017006827628
3097	High WGD	0.025	15	24	Euclidean Min. Ev.	0.0847730717330289
3098	High WGD	0.025	15	24	Manhattan NJ	0.0
3099	High WGD	0.025	15	24	Manhattan Min. Ev.	0.0847730717330289
3100	High WGD	0.025	15	24	MEDALT	0.735112852424448
3101	High WGD	0.025	15	24	MEDICC2	0.0
3102	Low WGD	0.025	100	22	Euclidean NJ	0.165373087008684
3103	Low WGD	0.025	100	22	Euclidean Min. Ev.	0.182510506897277
3104	Low WGD	0.025	100	22	Manhattan NJ	0.0926287606932986
3105	Low WGD	0.025	100	22	Manhattan Min. Ev.	0.182510506897277
3106	Low WGD	0.025	100	22	MEDALT	0.518420446511866
3107	Low WGD	0.025	100	22	MEDICC2	0.0717945632717948
3108	High WGD	0.01	15	9	Euclidean NJ	0.309033899145049
3109	High WGD	0.01	15	9	Euclidean Min. Ev.	0.267138412258361
3110	High WGD	0.01	15	9	Manhattan NJ	0.216026897100039
3111	High WGD	0.01	15	9	Manhattan Min. Ev.	0.267138412258361
3112	High WGD	0.01	15	9	MEDALT	0.494249249457802
3113	High WGD	0.01	15	9	MEDICC2	0.0475184074625427
3114	High WGD	0.075	10	8	Euclidean NJ	0.0916083083530286
3115	High WGD	0.075	10	8	Euclidean Min. Ev.	0.0916083083530286
3116	High WGD	0.075	10	8	Manhattan NJ	0.0916083083530286
3117	High WGD	0.075	10	8	Manhattan Min. Ev.	0.0916083083530286
3118	High WGD	0.075	10	8	MEDALT	0.447196591155392
3119	High WGD	0.075	10	8	MEDICC2	0.0916083083530286
3120	No WGD	0.05	5	0	Euclidean NJ	0.308181620264318
3121	No WGD	0.05	5	0	Euclidean Min. Ev.	0.308181620264318
3122	No WGD	0.05	5	0	Manhattan NJ	0.308181620264318
3123	No WGD	0.05	5	0	Manhattan Min. Ev.	0.308181620264318
3124	No WGD	0.05	5	0	MEDALT	0.755439854449596
3125	No WGD	0.05	5	0	MEDICC2	0.0
3126	No WGD	0.025	3	21	Euclidean NJ	0
3127	No WGD	0.025	3	21	Euclidean Min. Ev.	0
3128	No WGD	0.025	3	21	Manhattan NJ	0
3129	No WGD	0.025	3	21	Manhattan Min. Ev.	0
3130	No WGD	0.025	3	21	MEDALT	1
3131	No WGD	0.025	3	21	MEDICC2	0
3132	Low WGD	0.1	3	8	Euclidean NJ	0
3133	Low WGD	0.1	3	8	Euclidean Min. Ev.	0
3134	Low WGD	0.1	3	8	Manhattan NJ	0
3135	Low WGD	0.1	3	8	Manhattan Min. Ev.	0
3136	Low WGD	0.1	3	8	MEDALT	1
3137	Low WGD	0.1	3	8	MEDICC2	0
3138	Low WGD	0.01	250	20	Euclidean NJ	0.209994815506995
3139	Low WGD	0.01	250	20	Euclidean Min. Ev.	0.185930819049472
3140	Low WGD	0.01	250	20	Manhattan NJ	0.165087595670091
3141	Low WGD	0.01	250	20	Manhattan Min. Ev.	0.185930819049472
3142	Low WGD	0.01	250	20	MEDALT	0.376822267577093
3143	Low WGD	0.01	250	20	MEDICC2	0.124416178908699
3144	Low WGD	0.01	3	4	Euclidean NJ	0
3145	Low WGD	0.01	3	4	Euclidean Min. Ev.	0
3146	Low WGD	0.01	3	4	Manhattan NJ	0
3147	Low WGD	0.01	3	4	Manhattan Min. Ev.	0
3148	Low WGD	0.01	3	4	MEDALT	0
3149	Low WGD	0.01	3	4	MEDICC2	0
3150	High WGD	0.01	10	12	Euclidean NJ	0.134125920260862
3151	High WGD	0.01	10	12	Euclidean Min. Ev.	0.179444352158031
3152	High WGD	0.01	10	12	Manhattan NJ	0.134125920260862
3153	High WGD	0.01	10	12	Manhattan Min. Ev.	0.179444352158031
3154	High WGD	0.01	10	12	MEDALT	0.36612959487967
3155	High WGD	0.01	10	12	MEDICC2	0.0
3156	Low WGD	0.1	20	9	Euclidean NJ	0.331652255005089
3157	Low WGD	0.1	20	9	Euclidean Min. Ev.	0.331652255005089
3158	Low WGD	0.1	20	9	Manhattan NJ	0.164263058645152
3159	Low WGD	0.1	20	9	Manhattan Min. Ev.	0.331652255005089
3160	Low WGD	0.1	20	9	MEDALT	0.806187582564897
3161	Low WGD	0.1	20	9	MEDICC2	0.107571642895819
3162	No WGD	0.1	15	22	Euclidean NJ	0.224379543922427
3163	No WGD	0.1	15	22	Euclidean Min. Ev.	0.126480131310789
3164	No WGD	0.1	15	22	Manhattan NJ	0.0
3165	No WGD	0.1	15	22	Manhattan Min. Ev.	0.126480131310789
3166	No WGD	0.1	15	22	MEDALT	1.0
3167	No WGD	0.1	15	22	MEDICC2	0.0
3168	Low WGD	0.05	100	4	Euclidean NJ	0.17328418356452
3169	Low WGD	0.05	100	4	Euclidean Min. Ev.	0.170237975778034
3170	Low WGD	0.05	100	4	Manhattan NJ	0.127027369254259
3171	Low WGD	0.05	100	4	Manhattan Min. Ev.	0.170237975778034
3172	Low WGD	0.05	100	4	MEDALT	0.739301258245466
3173	Low WGD	0.05	100	4	MEDICC2	0.0700771741567599
3174	Low WGD	0.05	50	1	Euclidean NJ	0.223733853556671
3175	Low WGD	0.05	50	1	Euclidean Min. Ev.	0.226322540000055
3176	Low WGD	0.05	50	1	Manhattan NJ	0.0995294408921951
3177	Low WGD	0.05	50	1	Manhattan Min. Ev.	0.226322540000055
3178	Low WGD	0.05	50	1	MEDALT	0.686045563147266
3179	Low WGD	0.05	50	1	MEDICC2	0.0580290352557833
3180	Low WGD	0.025	250	16	Euclidean NJ	0.182400709693944
3181	Low WGD	0.025	250	16	Euclidean Min. Ev.	0.148797721691842
3182	Low WGD	0.025	250	16	Manhattan NJ	0.117828191116088
3183	Low WGD	0.025	250	16	Manhattan Min. Ev.	0.148797721691842
3184	Low WGD	0.025	250	16	MEDALT	0.564083948156576
3185	Low WGD	0.025	250	16	MEDICC2	0.0849116734709166
3186	Low WGD	0.1	3	24	Euclidean NJ	0
3187	Low WGD	0.1	3	24	Euclidean Min. Ev.	0
3188	Low WGD	0.1	3	24	Manhattan NJ	0
3189	Low WGD	0.1	3	24	Manhattan Min. Ev.	0
3190	Low WGD	0.1	3	24	MEDALT	1
3191	Low WGD	0.1	3	24	MEDICC2	0
3192	Low WGD	0.025	15	15	Euclidean NJ	0.145162116937632
3193	Low WGD	0.025	15	15	Euclidean Min. Ev.	0.145162116937632
3194	Low WGD	0.025	15	15	Manhattan NJ	0.0689204456005361
3195	Low WGD	0.025	15	15	Manhattan Min. Ev.	0.145162116937632
3196	Low WGD	0.025	15	15	MEDALT	0.669941699414543
3197	Low WGD	0.025	15	15	MEDICC2	0.0
3198	Low WGD	0.025	100	15	Euclidean NJ	0.167515612333309
3199	Low WGD	0.025	100	15	Euclidean Min. Ev.	0.119943644068844
3200	Low WGD	0.025	100	15	Manhattan NJ	0.106272491628265
3201	Low WGD	0.025	100	15	Manhattan Min. Ev.	0.119943644068844
3202	Low WGD	0.025	100	15	MEDALT	0.556732275697648
3203	Low WGD	0.025	100	15	MEDICC2	0.0646471102129185
3204	High WGD	0.075	20	11	Euclidean NJ	0.179315805733595
3205	High WGD	0.075	20	11	Euclidean Min. Ev.	0.179315805733595
3206	High WGD	0.075	20	11	Manhattan NJ	0.0338744733634372
3207	High WGD	0.075	20	11	Manhattan Min. Ev.	0.179315805733595
3208	High WGD	0.075	20	11	MEDALT	0.714040670378014
3209	High WGD	0.075	20	11	MEDICC2	0.091663437966107
3210	High WGD	0.05	3	24	Euclidean NJ	0
3211	High WGD	0.05	3	24	Euclidean Min. Ev.	0
3212	High WGD	0.05	3	24	Manhattan NJ	0
3213	High WGD	0.05	3	24	Manhattan Min. Ev.	0
3214	High WGD	0.05	3	24	MEDALT	1
3215	High WGD	0.05	3	24	MEDICC2	0
